1 240 299 -1
1 315 374 -1
1 431 490 -1
1 559 618 -1
1 782 841 -1
1 952 1011 -1
1 1051 1110 -1
1 1281 1340 -1
1 1493 1552 -1
1 1727 1786 -1
1 1873 1932 -1
1 2103 2162 -1
1 2230 2289 -1
1 2461 2520 -1
1 2707 2766 -1
1 2891 2950 -1
1 3105 3164 -1
1 3356 3415 -1
1 3577 3636 -1
1 3846 3905 -1
1 3946 4005 -1
1 4179 4238 -1
1 4438 4497 -1
1 4652 4711 -1
1 4814 4873 -1
1 5038 5097 -1
1 5320 5379 -1
1 5432 5491 -1
1 5677 5736 -1
1 5797 5856 -1
1 5948 6007 -1
1 6088 6147 -1
1 6384 6443 -1
1 6648 6707 -1
1 6778 6837 -1
1 6883 6942 -1
1 7146 7205 -1
1 7279 7338 -1
1 7567 7626 -1
1 7865 7924 -1
1 8050 8109 -1
1 8300 8359 -1
1 8545 8604 -1
1 8734 8793 -1
1 8981 9040 -1
1 9221 9280 -1
1 9450 9509 -1
1 9738 9797 -1
1 9864 9923 -1
1 10031 10090 -1
1 10209 10268 -1
1 10322 10381 -1
1 10474 10533 -1
1 10720 10779 -1
1 10993 11052 -1
1 11103 11162 -1
1 11279 11338 -1
1 11360 11419 -1
1 11622 11681 -1
1 11898 11957 -1
1 12017 12076 -1
1 12108 12167 -1
1 12287 12346 -1
1 12517 12576 -1
1 12755 12814 -1
1 12972 13031 -1
1 13180 13239 -1
1 13319 13378 -1
1 13394 13453 -1
1 13519 13578 -1
1 13607 13666 -1
1 13799 13858 -1
1 14026 14085 -1
1 14287 14346 -1
1 14493 14552 -1
1 14728 14787 -1
1 14946 15005 -1
1 15183 15242 -1
1 15329 15388 -1
1 15583 15642 -1
1 15763 15822 -1
1 16016 16075 -1
1 16118 16177 -1
1 16337 16396 -1
1 16435 16494 -1
1 16573 16632 -1
1 16806 16865 -1
1 16888 16947 -1
1 17151 17210 -1
1 17407 17466 -1
1 17502 17561 -1
1 17607 17666 -1
1 17735 17794 -1
1 17889 17948 -1
1 18114 18173 -1
1 18279 18338 -1
1 18569 18628 -1
1 18697 18756 -1
1 18915 18974 -1
1 19103 19162 -1
